LAT,,,,,16.0678,16.0678,16.0678,16.0678,16.0678
LON,,,,,108.221,108.221,108.221,108.221,108.221
ASL,,,,,11,11,11,11,11
CITY,,,,,Da Nang,Da Nang,Da Nang,Da Nang,Da Nang
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,2 m above gnd,MSL,sfc,sfc
NAME,,,,,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation (high resolution),Total Precipitation (low resolution)
UNIT,,,,,°C,%,hPa,mm,mm
AGGREGATION,,,,,,,,,
UTC_OFFSET,,,,,7,7,7,7,7
,,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation,Total Precipitation (low resolution)  [sfc]
2020,2,2,12,0,23.49,70,1019.4,0,0
2020,2,2,13,0,24.31,69,1018.2,0,0
2020,2,2,14,0,24.5,69,1016.9,0,0
2020,2,2,15,0,24.37,69,1016.4,0,0
2020,2,2,16,0,23.83,73,1017,0,0
2020,2,2,17,0,22.73,78,1017.3,0,0
2020,2,2,18,0,20.35,88,1017.2,0,0
2020,2,2,19,0,19.53,92,1017.4,0,0
2020,2,2,20,0,18.99,97,1018.1,0,0
2020,2,2,21,0,18.74,98,1018.4,0,0
2020,2,2,22,0,18.8,97,1018.3,0,0
2020,2,2,23,0,18.26,100,1017.8,0,0
2020,2,3,0,0,18.39,98,1018,0,0
2020,2,3,1,0,18.39,97,1017.5,0,0
2020,2,3,2,0,18.47,96,1017.5,0,0
2020,2,3,3,0,18.41,96,1017.7,0,0
2020,2,3,4,0,18.33,96,1017.9,0,0
2020,2,3,5,0,18.07,96,1017.7,0,0
2020,2,3,6,0,17.73,96,1018,0,0
2020,2,3,7,0,17.74,95,1018.6,0,0
2020,2,3,8,0,19.32,89,1018.8,0,0
2020,2,3,9,0,21.77,83,1019.2,0,0
2020,2,3,10,0,23.75,77,1018.7,0,0
2020,2,3,11,0,24.06,77,1017.7,0,0
