location,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport,Da Nang International Airport
lat,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821,15.87821
lon,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125,108.28125
asl,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241,26.241
variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation
,,,,,,,,,,
,,,,,,,,,,
timestamp,Da Nang International Airport Temperature [2 m elevation corrected],Da Nang International Airport Temperature [2 m elevation corrected],Temperature,Da Nang International Airport Relative Humidity [2 m],Da Nang International Airport Relative Humidity [2 m],Relative Humidity,Da Nang International Airport Mean Sea Level Pressure [MSL],Da Nang International Airport Mean Sea Level Pressure [MSL],Mean Sea Level Pressure,Total Precipitation
20190611T0000,31.085566,40.335567,34.710987,35.63929,75.9166,55.34036,1002.1,1006.1,1003.99164,1.8
20190612T0000,30.875566,39.55557,33.919315,39.893536,78.03462,60.94139,1002.4,1006.1,1004.49176,5
20190613T0000,30.265566,40.295567,33.914318,37.424526,76.8383,62.09759,1002.2,1006.2,1004.33746,3
20190614T0000,31.395567,39.565567,34.570988,41.835552,78.1535,57.12038,1002,1006.1,1003.9792,0.2
20190615T0000,30.545567,39.025566,33.492233,45.993885,81.56933,65.2528,1001.4,1005.9,1004.1125,0
20190616T0000,30.275566,38.205566,33.364735,42.42298,82.62327,64.18425,1002.6,1005.8,1004.07086,0
20190617T0000,29.825565,39.14557,33.1864,38.454876,79.57001,62.294407,1002.5,1006.5,1004.49585,1.2
20190618T0000,29.085566,37.525566,32.21765,44.36396,87.01935,66.29688,1004.1,1007.4,1005.39166,8.2
20190619T0000,28.455566,36.34557,32.324318,50.474617,88.05324,70.583786,1003.9,1007.3,1005.8916,0.2
20190620T0000,29.855566,37.675568,33.476818,47.167088,87.314285,67.156075,1003.5,1007.4,1005.94165,0.1
20190621T0000,29.815565,38.105568,33.4839,48.740646,91.1099,68.93167,1003,1006.2,1004.875,0
20190622T0000,28.805567,38.295567,33.706814,47.903038,86.05912,66.70367,1001.7,1005.3,1003.80005,0
20190623T0000,29.875566,38.865566,34.148487,43.633274,81.773476,63.603252,1001.1,1005.3,1003.3125,0
20190624T0000,30.585566,38.705566,33.428066,37.867653,79.03784,62.901474,1003.7,1007.4,1005.17505,4.3
20190625T0000,30.275566,38.335567,33.219734,42.761246,81.008736,63.909847,1004.5,1007.7,1006.1833,3.3
20190626T0000,30.075565,40.065567,34.074734,38.372147,80.91734,58.920628,1001.7,1006.7,1004.1875,0
20190627T0000,31.395567,40.565567,35.51932,33.48919,61.85444,48.599945,998.7,1003.9,1001.6667,0
20190628T0000,31.565565,40.53557,35.336403,31.094841,60.32639,48.046906,999.1,1003.2,1001.4333,0
20190629T0000,30.835566,38.73557,34.646816,38.533592,61.153343,49.790787,999.8,1004,1001.95,0.1
20190630T0000,31.235565,39.835567,34.459316,36.29541,60.761833,52.307934,999.8,1004.3,1002.0833,0
20190701T0000,29.455566,35.43557,32.05598,47.9463,68.44922,57.72838,1000.6,1003.4,1001.8208,0.4
20190702T0000,26.755566,29.785566,28.304735,63.13365,91.76978,78.42006,998.7,1002.5,1000.67505,24.6
20190703T0000,25.975567,34.32557,29.895147,52.385975,86.9831,67.94426,998.2,1002.3,999.65015,7.7999997
20190704T0000,28.445566,35.16557,31.553062,49.157055,71.1039,58.15355,1002,1006.1,1003.4167,0
20190705T0000,28.095566,36.635567,32.022655,42.019062,84.028435,62.054047,1003,1006,1004.69995,0
20190706T0000,28.645567,37.37557,32.466404,42.32273,83.507835,61.396072,1001.8,1005.3,1003.90424,3
20190707T0000,29.295567,38.155567,33.05765,40.62927,82.916245,61.611874,1002.5,1006.6,1004.37933,0
20190708T0000,29.265566,40.00557,33.589733,34.06086,72.76159,57.08961,1002.9,1006.5,1004.9792,0.1
20190709T0000,30.535566,39.21557,34.510983,37.815094,62.47013,50.485264,1001.8,1006,1004.18756,0
20190710T0000,30.385567,39.015568,34.350567,35.27011,65.5099,50.55319,1002.9,1007.4,1004.83344,0
20190711T0000,29.135567,39.32557,32.979733,40.82877,81.691284,59.00267,1005.2,1009.6,1007.2625,1.3
20190712T0000,28.705566,39.335567,33.405983,40.24471,80.32316,60.080612,1004.4,1008.3,1006.8916,1.1
20190713T0000,30.285566,40.525566,34.70557,34.052723,74.60071,53.78446,1001.5,1007.3,1005.01245,0
20190714T0000,30.955566,39.905567,34.2364,35.05368,70.05223,53.532574,1001,1005.2,1003.37915,2.4
20190715T0000,29.765566,39.855568,33.92349,36.432697,72.53226,55.770954,1000.6,1005.4,1003.07074,0
20190716T0000,29.265566,37.82557,33.20848,43.016678,72.57473,59.27573,1001.5,1005,1003.5459,0.5
20190717T0000,28.885567,36.335567,32.825146,44.979153,73.9368,60.283432,1000.8,1004.4,1002.7209,0
20190718T0000,30.105566,38.355568,33.529728,41.018814,70.735794,59.207012,1000.1,1003.8,1002.1042,0.4
20190719T0000,30.805567,39.725567,34.348896,35.067196,67.51986,54.454075,1000.9,1004.4,1002.3,0
